timestamp,source_ip,dest_ip,username,event_type,action,status,port,protocol,bytes_sent,bytes_received
2024-01-04 13:22:19,10.0.4.18,10.0.2.21,,network,connect,success,25,smtp,1291660,706835
2024-01-04 14:06:22,10.0.1.23,10.0.4.16,,network,connect,success,21,ssh,1007364,574439
2024-01-04 14:10:01,10.0.3.2,10.0.4.6,,network,connect,success,3306,ssh,1285721,2186877
2024-01-04 14:29:08,10.0.2.12,10.0.3.11,,network,connect,failed,3306,smtp,728644,718135
2024-01-04 14:31:08,10.0.3.19,10.0.2.12,,network,connect,success,8443,https,718794,1788656
2024-01-04 14:32:16,10.0.1.1,10.0.4.9,,network,connect,failed,80,dns,1276005,1766782
2024-01-04 14:34:21,10.0.1.21,10.0.0.5,,network,connect,success,8443,ssh,657175,1331203
2024-01-04 14:38:44,10.0.1.23,203.44.216.9,,network,connect,success,80,https,1485586,2042868
2024-01-04 14:46:18,10.0.4.9,203.140.125.58,,network,connect,success,22,smtp,1250882,1537256
2024-01-04 14:52:10,10.0.1.14,10.0.3.18,,network,connect,success,21,ssh,799513,452390
2024-01-04 15:05:21,10.0.2.16,10.0.1.1,,network,connect,success,25,ssh,814109,2168188
2024-01-04 15:09:09,10.0.2.2,10.0.3.2,,network,connect,success,53,dns,137642,295925
2024-01-04 15:15:20,10.0.3.4,10.0.4.20,,network,connect,success,8443,http,296412,878261
2024-01-04 15:28:22,10.0.3.7,10.0.3.22,,network,connect,success,5432,dns,1251608,1519091
2024-01-04 15:31:18,10.0.1.20,10.0.2.14,,network,connect,success,3306,dns,587601,547244
2024-01-04 15:34:53,10.0.1.8,10.0.3.10,,network,connect,success,8443,dns,788765,1247279
2024-01-04 15:36:21,10.0.1.14,10.0.3.24,,network,connect,success,53,http,435312,614925
2024-01-04 15:40:01,10.0.1.9,10.0.2.4,,network,connect,success,25,http,404349,550377
2024-01-04 15:40:46,10.0.4.3,10.0.3.23,,network,connect,success,443,http,1477412,4374806
2024-01-04 15:44:15,10.0.4.14,10.0.3.6,,network,connect,success,6379,smtp,53447,136137
2024-01-04 15:55:18,10.0.3.9,203.57.12.190,,network,connect,success,8443,ssh,1367462,1025583
2024-01-04 16:37:26,10.0.3.6,10.0.1.16,,network,connect,success,3306,dns,540699,1148493
2024-01-04 16:48:07,10.0.4.16,10.0.1.9,,network,connect,success,22,ftp,1068108,1987032
2024-01-04 16:51:16,10.0.1.2,10.0.3.11,,network,connect,failed,80,dns,1346937,2236099
2024-01-04 16:53:32,10.0.4.23,10.0.4.11,,network,connect,success,25,https,85856,253266
2024-01-04 16:58:34,10.0.1.18,10.0.0.1,,network,connect,success,8080,https,366897,1061257
2024-01-04 17:00:25,10.0.3.5,203.15.47.56,,network,connect,success,80,ftp,813777,2433671
2024-01-04 17:04:42,10.0.3.14,10.0.3.12,,network,connect,success,21,smtp,1271926,3723440
2024-01-04 17:22:57,10.0.4.17,10.0.2.16,,network,connect,success,5432,dns,1491318,2592235
2024-01-04 17:38:51,10.0.4.16,10.0.3.1,,network,connect,success,443,ftp,1467887,3559704
2024-01-04 17:48:09,10.0.3.16,203.15.47.56,,network,connect,success,22,smtp,1425446,1827450
2024-01-04 17:54:51,10.0.3.16,10.0.4.8,,network,connect,success,5432,http,17724,30380
2024-01-04 18:04:09,10.0.1.23,10.0.1.10,,network,connect,success,80,dns,1067043,651303
2024-01-04 18:26:32,10.0.4.10,10.0.2.5,,network,connect,success,22,http,438078,815656
2024-01-04 18:31:21,10.0.3.15,10.0.2.2,,network,connect,success,80,ftp,1288323,3545692
2024-01-04 18:40:51,10.0.2.14,10.0.2.16,,network,connect,success,8080,http,603881,696349
2024-01-04 19:00:19,10.0.3.8,10.0.4.5,,network,connect,success,443,smtp,636105,1891238
2024-01-04 19:04:45,10.0.4.6,10.0.2.12,,network,connect,success,443,ssh,1394996,1710111
2024-01-04 19:06:02,10.0.3.8,10.0.2.2,,network,connect,success,8080,smtp,409316,292030
2024-01-04 19:13:34,10.0.3.18,10.0.4.6,,network,connect,success,40326,dns,782463,1488015
2024-01-04 19:20:03,10.0.3.17,10.0.3.13,,network,connect,success,80,http,558189,881762
2024-01-04 19:34:21,10.0.3.3,10.0.3.18,,network,connect,success,53,https,527233,1580656
2024-01-04 19:51:22,10.0.3.19,10.0.3.18,,network,connect,success,25,smtp,1233673,796681
2024-01-04 19:51:46,10.0.4.10,10.0.4.7,,network,connect,success,8443,ftp,84558,203951
2024-01-04 20:07:42,10.0.3.7,10.0.4.17,,network,connect,success,443,https,770421,971786
2024-01-04 20:11:57,10.0.4.4,10.0.3.18,,network,connect,success,21,smtp,21238,25044
2024-01-04 20:14:13,10.0.4.15,10.0.2.18,,network,connect,success,22,ssh,1198254,2241356
2024-01-04 20:15:15,10.0.4.12,10.0.4.3,,network,connect,success,5432,http,789050,2013712
2024-01-04 20:15:39,10.0.1.6,10.0.1.4,,network,connect,success,5432,ftp,1193501,1739823
2024-01-04 20:19:36,10.0.3.19,10.0.1.3,,network,connect,success,53705,https,420683,432486
2024-01-04 20:21:33,10.0.1.16,10.0.1.16,,network,connect,success,60479,dns,911121,1528137
2024-01-04 20:25:40,10.0.3.11,10.0.3.20,,network,connect,success,22,ssh,145156,121643
2024-01-04 20:34:39,10.0.2.3,10.0.1.9,,network,connect,success,80,https,678072,1009762
2024-01-04 20:45:22,10.0.2.15,10.0.4.17,,network,connect,failed,21,smtp,48969,130317
2024-01-04 20:55:33,10.0.4.23,10.0.4.2,,network,connect,success,80,ftp,220891,122614
2024-01-04 21:10:08,10.0.1.3,10.0.2.3,,network,connect,success,3306,ssh,1144799,2915194
2024-01-04 21:30:40,10.0.2.2,10.0.4.13,,network,connect,success,25,http,195741,584264
2024-01-04 21:32:16,10.0.1.8,10.0.2.3,,network,connect,success,22,dns,164222,111419
2024-01-04 21:35:40,10.0.3.24,10.0.3.15,,network,connect,success,22,dns,476890,643037
2024-01-04 21:55:59,10.0.4.6,10.0.2.4,,network,connect,success,53,smtp,1031120,1621314
2024-01-04 21:59:07,10.0.1.18,10.0.2.20,,network,connect,success,5432,dns,295896,297613
2024-01-04 22:00:25,10.0.4.16,10.0.1.23,,network,connect,success,25,https,723035,826709
2024-01-04 22:13:45,10.0.4.8,10.0.4.16,,network,connect,success,53,https,767512,2164272
2024-01-04 22:15:51,10.0.1.15,10.0.4.12,,network,connect,success,25,smtp,1027842,989096
2024-01-04 22:47:17,10.0.2.23,10.0.1.20,,network,connect,success,5432,http,440697,460368
2024-01-04 23:05:02,10.0.2.4,10.0.0.1,,network,connect,success,35513,ssh,833965,1419183
2024-01-04 23:10:48,10.0.2.10,10.0.1.11,,network,connect,success,22,dns,329237,636261
2024-01-04 23:36:44,10.0.4.13,10.0.2.23,,network,connect,success,21,http,162032,220974
2024-01-05 00:01:34,10.0.3.14,203.71.52.174,,network,connect,success,53,ssh,522666,1293133
2024-01-05 00:04:14,10.0.4.12,10.0.4.6,,network,connect,success,8443,ftp,1273807,3254366
2024-01-05 00:04:15,10.0.1.10,10.0.1.23,,network,connect,success,443,dns,851180,2101992
2024-01-05 00:07:38,10.0.1.24,203.57.12.190,,network,connect,success,8443,dns,1314137,3638626
2024-01-05 00:19:45,10.0.3.12,10.0.2.16,,network,connect,failed,53,smtp,992774,2826356
2024-01-05 00:32:38,10.0.2.20,10.0.3.9,,network,connect,success,5432,dns,518777,970363
2024-01-05 00:40:38,10.0.4.19,10.0.4.9,,network,connect,success,80,https,629969,1728588
2024-01-05 00:50:19,10.0.3.15,10.0.4.6,,network,connect,success,22,dns,1222930,2503546
2024-01-05 00:53:35,10.0.4.24,10.0.1.8,,network,connect,success,53,ssh,889534,2326327
2024-01-05 00:58:43,10.0.2.14,10.0.3.5,,network,connect,failed,22,ssh,686929,403549
2024-01-05 01:07:59,10.0.3.3,10.0.1.22,,network,connect,success,5432,ssh,566635,707908
2024-01-05 01:09:13,10.0.2.20,10.0.2.13,,network,connect,success,53,smtp,38073,72106
2024-01-05 01:12:57,10.0.1.4,10.0.1.13,,network,connect,success,5432,ftp,1060251,3146867
2024-01-05 01:26:16,10.0.2.19,10.0.3.22,,network,connect,success,21,ssh,720766,693812
2024-01-05 01:39:47,10.0.4.16,10.0.4.3,,network,connect,success,22,https,733678,1354584
2024-01-05 01:44:48,10.0.3.8,10.0.3.2,,network,connect,success,55329,ssh,812448,573477
2024-01-05 01:46:31,10.0.2.16,10.0.2.12,,network,connect,success,8080,dns,1199237,855638
2024-01-05 01:49:23,10.0.2.23,10.0.4.4,,network,connect,success,3306,http,1272145,1422731
2024-01-05 01:58:22,10.0.2.13,10.0.1.1,,network,connect,success,6379,ftp,758849,2089264
2024-01-05 02:06:45,10.0.4.20,10.0.1.1,,network,connect,success,443,dns,926724,1841731
2024-01-05 02:17:43,10.0.3.4,10.0.3.4,,network,connect,failed,22,https,1045877,1339846
2024-01-05 02:26:34,10.0.3.18,203.44.216.9,,network,connect,success,43307,http,956879,1149568
2024-01-05 02:28:18,10.0.2.6,10.0.4.2,,network,connect,success,80,dns,842845,1074873
2024-01-05 03:03:56,10.0.1.9,10.0.3.14,,network,connect,failed,3306,http,101292,300182
2024-01-05 03:19:14,10.0.2.24,10.0.1.17,,network,connect,success,443,dns,877135,1428851
2024-01-05 03:20:06,10.0.3.22,10.0.2.3,,network,connect,success,8080,smtp,972119,1353284
2024-01-05 03:23:03,10.0.4.3,10.0.3.14,,network,connect,success,25,smtp,1255821,3273351
2024-01-05 03:25:35,10.0.2.11,10.0.4.16,,network,connect,success,80,ftp,1005615,2924266
2024-01-05 03:40:30,10.0.4.24,10.0.1.3,,network,connect,success,53,https,591668,348760
2024-01-05 03:56:45,10.0.3.15,10.0.1.23,,network,connect,success,2746,ftp,1052676,1280806
2024-01-05 03:57:20,10.0.3.13,10.0.3.21,,network,connect,failed,21,smtp,247867,162808
2024-01-05 03:58:19,10.0.1.24,10.0.2.17,,network,connect,success,5432,ssh,678205,768674
2024-01-05 04:01:19,10.0.4.17,10.0.3.23,,network,connect,success,8443,https,904889,2285635
2024-01-05 04:04:18,10.0.2.21,10.0.2.6,,network,connect,failed,80,dns,614683,1626839
2024-01-05 04:11:10,10.0.4.16,10.0.1.15,,network,connect,success,8443,ftp,769140,556342
2024-01-05 04:25:28,10.0.3.2,10.0.2.5,,network,connect,success,53,https,1466638,3212210
2024-01-05 04:40:32,10.0.1.7,10.0.3.8,,network,connect,success,8080,ftp,1077893,3108362
2024-01-05 04:40:57,10.0.2.2,10.0.3.12,,network,connect,success,443,https,74469,80131
2024-01-05 04:43:08,10.0.2.2,10.0.3.4,,network,connect,success,3306,ssh,746236,1153904
2024-01-05 04:59:12,10.0.3.6,203.71.52.174,,network,connect,success,8443,smtp,628571,1846453
2024-01-05 05:09:17,10.0.4.18,10.0.1.12,,network,connect,success,6379,http,84515,178376
2024-01-05 05:17:08,10.0.4.24,10.0.3.2,,network,connect,success,22,ftp,793685,731790
2024-01-05 05:30:04,10.0.4.23,10.0.2.19,,network,connect,failed,32135,http,30197,76043
2024-01-05 05:30:14,10.0.3.12,10.0.4.21,,network,connect,success,6379,dns,12245,27353
2024-01-05 05:33:03,10.0.4.6,10.0.2.2,,network,connect,success,5432,dns,1160470,1039623
2024-01-05 05:48:37,10.0.4.9,10.0.1.7,,network,connect,success,25,ftp,966067,1861966
2024-01-05 05:57:50,10.0.4.9,10.0.3.18,,network,connect,success,8443,smtp,985965,2612542
2024-01-05 06:02:03,10.0.4.23,10.0.2.18,,network,connect,success,21,dns,666595,669522
2024-01-05 06:04:25,10.0.2.10,203.44.216.9,,network,connect,success,443,ssh,771139,1435737
2024-01-05 06:08:21,10.0.4.18,10.0.0.3,,network,connect,success,8080,smtp,44670,126503
2024-01-05 06:09:14,10.0.2.4,10.0.1.10,,network,connect,success,8080,ssh,431751,1184795
2024-01-05 06:14:50,10.0.2.15,10.0.2.23,,network,connect,success,51862,http,1220126,1977951
2024-01-05 06:16:16,10.0.2.14,10.0.1.20,,network,connect,success,8443,https,1069824,1754278
2024-01-05 06:43:09,10.0.1.2,10.0.2.4,,network,connect,success,24907,smtp,1095183,1414147
2024-01-05 06:49:40,10.0.1.6,10.0.1.21,,network,connect,success,80,smtp,207111,282873
2024-01-05 06:52:47,10.0.1.6,10.0.3.12,,network,connect,success,80,ssh,1351070,1459764
2024-01-05 07:07:09,10.0.2.20,10.0.2.22,,network,connect,success,3306,ssh,362081,950469
2024-01-05 07:09:48,10.0.1.23,203.15.47.56,,network,connect,success,80,https,336649,755867
2024-01-05 07:13:14,10.0.4.22,10.0.2.22,,network,connect,failed,8443,smtp,740822,455134
2024-01-05 07:15:41,10.0.4.21,10.0.4.8,,network,connect,success,25,smtp,150434,101091
2024-01-05 07:38:51,10.0.4.7,10.0.2.13,,network,connect,failed,8443,ssh,848404,433337
2024-01-05 07:42:25,10.0.4.3,10.0.2.14,,network,connect,failed,443,ssh,746197,1523197
2024-01-05 08:04:22,10.0.3.8,10.0.1.8,,network,connect,success,53,smtp,1498555,2141412
2024-01-05 08:11:40,10.0.1.22,10.0.3.3,,network,connect,success,8080,https,215907,229534
2024-01-05 08:25:39,10.0.4.2,10.0.4.10,,network,connect,success,3306,http,1008437,2822810
2024-01-05 08:37:47,10.0.3.18,10.0.2.14,,network,connect,success,6379,ftp,392162,510337
2024-01-05 08:44:17,10.0.2.7,10.0.2.14,,network,connect,success,5432,ssh,1482204,1774293
2024-01-05 09:07:14,10.0.4.24,10.0.2.4,,network,connect,failed,5432,ssh,1225172,1723638
2024-01-05 09:10:46,10.0.4.2,10.0.2.12,,network,connect,failed,51610,dns,368535,389652
2024-01-05 09:13:06,10.0.3.17,10.0.2.20,,network,connect,success,53,ftp,1426243,2571047
2024-01-05 09:19:26,10.0.1.4,10.0.2.9,,network,connect,success,8443,dns,406282,627542
2024-01-05 09:24:36,10.0.3.21,10.0.2.5,,network,connect,success,6379,ssh,1324343,2168866
2024-01-05 09:33:41,10.0.3.22,10.0.1.4,,network,connect,success,8443,ftp,346454,864053
2024-01-05 09:39:05,10.0.4.9,10.0.4.23,,network,connect,success,6379,ftp,1395304,2034002
2024-01-05 09:44:41,10.0.1.1,10.0.1.16,,network,connect,failed,5432,ssh,845881,1398889
2024-01-05 10:04:28,10.0.1.19,10.0.2.14,,network,connect,success,53,https,237206,426800
2024-01-05 10:08:05,10.0.3.15,10.0.4.20,,network,connect,success,8443,ftp,96916,51549
2024-01-05 10:10:17,10.0.3.2,10.0.2.14,,network,connect,success,80,ssh,1275154,2872933
2024-01-05 10:10:34,10.0.2.12,10.0.3.16,,network,connect,success,8443,http,138446,171738
2024-01-05 10:32:02,10.0.1.13,10.0.2.22,,network,connect,success,3306,https,1055251,3131255
2024-01-05 11:04:41,10.0.1.22,10.0.3.14,,network,connect,success,53,ftp,1015580,1311149
2024-01-05 11:22:24,10.0.1.15,10.0.1.2,,network,connect,success,5432,ftp,1125270,2881933
2024-01-05 11:28:09,10.0.3.23,10.0.4.1,,network,connect,success,80,ftp,1061595,1301945
2024-01-05 11:35:00,10.0.1.17,10.0.4.17,,network,connect,success,40615,http,334186,629300
2024-01-05 11:35:48,10.0.3.7,10.0.3.1,,network,connect,success,80,dns,73306,203679
2024-01-05 11:45:26,10.0.3.23,10.0.3.11,,network,connect,failed,18114,http,164147,194300
2024-01-05 11:48:24,10.0.4.19,10.0.1.24,,network,connect,success,53,https,1030659,1339004
2024-01-05 11:58:18,10.0.2.24,10.0.1.16,,network,connect,success,22,https,451761,682122
2024-01-05 12:09:07,10.0.2.24,10.0.1.9,,network,connect,success,6379,ftp,267534,552485
2024-01-05 12:14:59,10.0.2.18,10.0.4.24,,network,connect,success,21,dns,1382917,1299343
2024-01-05 12:24:19,10.0.1.15,10.0.3.14,,network,connect,success,5432,http,335908,852899
2024-01-05 12:30:31,10.0.4.6,10.0.3.24,,network,connect,failed,25,http,1016531,1496503
2024-01-05 12:55:17,10.0.1.12,10.0.1.8,,network,connect,success,25,ssh,132947,241666
2024-01-05 12:56:15,10.0.3.14,10.0.1.9,,network,connect,failed,80,http,445072,955074
2024-01-05 13:02:25,10.0.2.12,10.0.3.12,,network,connect,success,62081,https,1468896,1243761
2024-01-05 13:07:50,10.0.1.9,203.57.12.190,,network,connect,failed,5432,ftp,538434,506780
2024-01-05 13:13:37,10.0.1.16,10.0.1.7,,network,connect,success,3306,dns,95782,136656
2024-01-05 13:14:26,10.0.2.3,10.0.2.2,,network,connect,success,21,dns,349081,964544
2024-01-05 13:25:26,10.0.3.12,10.0.3.2,,network,connect,success,8443,https,1335574,2863433
2024-01-05 13:37:46,10.0.4.18,10.0.2.10,,network,connect,success,3306,ssh,972649,2433416
2024-01-05 13:56:37,10.0.3.19,10.0.1.22,,network,connect,success,80,https,1477097,3835224
2024-01-05 14:01:16,10.0.3.12,10.0.4.5,,network,connect,success,3306,ssh,749224,2205124
2024-01-05 14:13:14,10.0.2.7,10.0.1.22,,network,connect,success,6379,dns,784673,1217431
2024-01-05 14:15:24,10.0.1.18,203.44.216.9,,network,connect,success,5432,ftp,2511,5438
2024-01-05 14:17:17,10.0.4.10,10.0.1.20,,network,connect,success,8443,https,1071426,1239039
2024-01-05 14:23:40,10.0.4.1,10.0.3.20,,network,connect,failed,8443,ftp,951911,2794277
2024-01-05 14:24:45,10.0.4.7,10.0.3.7,,network,connect,success,5432,ssh,795849,681441
2024-01-05 14:25:37,10.0.4.15,10.0.3.18,,network,connect,success,22,dns,224901,173252
2024-01-05 14:45:30,10.0.1.7,10.0.4.6,,network,connect,success,21,dns,501567,1432118
2024-01-05 14:47:16,10.0.1.11,10.0.4.1,,network,connect,success,8080,smtp,1207396,3142274
2024-01-05 15:03:18,10.0.2.6,10.0.2.21,,network,connect,success,443,ftp,1362417,3824946
2024-01-05 15:28:22,10.0.2.5,10.0.4.9,,network,connect,success,5432,http,1032270,1180515
2024-01-05 15:31:44,10.0.2.1,10.0.1.6,,network,connect,success,25,dns,1038928,1560610
2024-01-05 15:39:24,10.0.4.14,10.0.4.22,,network,connect,success,22,https,221104,409346
2024-01-05 15:42:41,10.0.3.15,10.0.4.1,,network,connect,success,21,http,703974,1415280
2024-01-05 16:07:30,10.0.1.15,10.0.1.15,,network,connect,failed,25,http,1080320,1216698
2024-01-05 16:19:15,10.0.4.11,10.0.3.19,,network,connect,success,3306,smtp,1199997,1550101
2024-01-05 16:20:25,10.0.4.13,10.0.2.7,,network,connect,success,5432,https,294283,428170
2024-01-05 16:35:38,10.0.2.10,10.0.1.13,,network,connect,success,443,ftp,82559,118455
2024-01-05 16:49:23,10.0.2.7,10.0.2.9,,network,connect,success,3306,smtp,20257,11373
2024-01-05 16:53:17,10.0.3.4,10.0.2.10,,network,connect,success,8080,dns,815984,1010628
2024-01-05 16:57:32,10.0.3.17,10.0.3.16,,network,connect,failed,5432,ftp,243070,346930
2024-01-05 16:58:24,10.0.4.2,10.0.0.1,,network,connect,success,53,ftp,90438,85006
2024-01-05 17:20:16,10.0.3.18,10.0.4.24,,network,connect,success,22,http,1098924,1509587
2024-01-05 17:22:03,10.0.1.17,10.0.2.5,,network,connect,success,443,https,712057,519994
2024-01-05 17:26:20,10.0.2.19,10.0.4.18,,network,connect,success,8443,http,292187,863084
2024-01-05 17:36:13,10.0.4.20,10.0.3.2,,network,connect,success,6379,http,1264639,1617296
2024-01-05 17:50:11,10.0.1.11,10.0.1.1,,network,connect,success,25,http,1186382,820825
2024-01-05 17:57:44,10.0.3.1,10.0.3.14,,network,connect,success,3306,ftp,868732,481499
2024-01-05 18:04:56,10.0.2.7,10.0.4.5,,network,connect,success,3306,ftp,1474162,1990977
2024-01-05 18:05:11,10.0.1.13,10.0.1.8,,network,connect,success,3306,ftp,492618,466661
2024-01-05 18:07:16,10.0.3.1,10.0.2.24,,network,connect,success,53,ssh,1269489,2349532
2024-01-05 18:07:42,10.0.3.20,10.0.1.2,,network,connect,success,3306,dns,1326363,1260127
2024-01-05 18:13:39,10.0.1.4,10.0.1.10,,network,connect,success,8443,ssh,1134419,2412916
2024-01-05 18:13:49,10.0.3.9,10.0.2.6,,network,connect,success,8080,ftp,316087,491426
2024-01-05 18:37:46,10.0.1.10,10.0.4.4,,network,connect,success,62884,ssh,563967,1425902
2024-01-05 18:43:18,10.0.4.4,10.0.2.22,,network,connect,success,53,https,387336,819720
2024-01-05 19:02:14,10.0.1.24,10.0.3.5,,network,connect,success,21,https,1404109,3562025
2024-01-05 19:24:32,10.0.1.17,10.0.3.13,,network,connect,success,6379,dns,828690,1622556
2024-01-05 19:30:00,10.0.3.5,10.0.1.5,,network,connect,success,22,smtp,1221277,2366506
2024-01-05 19:38:52,10.0.1.19,10.0.1.12,,network,connect,success,22,ssh,972203,2584733
2024-01-05 19:47:27,10.0.4.24,10.0.1.17,,network,connect,success,22,dns,824622,2030548
2024-01-05 19:50:20,10.0.1.4,10.0.3.17,,network,connect,success,53,smtp,1358402,3157499
2024-01-05 19:52:54,10.0.1.1,10.0.3.11,,network,connect,failed,8080,http,365848,826807
2024-01-05 19:55:42,10.0.4.24,10.0.4.19,,network,connect,success,8080,https,861408,661679
2024-01-05 20:04:07,10.0.4.1,10.0.4.7,,network,connect,success,80,ssh,1021564,2529762
2024-01-05 20:04:36,10.0.1.1,10.0.2.1,,network,connect,success,10520,smtp,203043,282628
2024-01-05 20:17:03,10.0.1.24,10.0.1.12,,network,connect,success,25,ssh,1103861,1179128
2024-01-05 20:17:42,10.0.1.5,10.0.4.12,,network,connect,success,8443,smtp,969946,2039018
2024-01-05 20:25:10,10.0.1.17,10.0.1.12,,network,connect,success,5432,smtp,224496,171572
2024-01-05 20:29:03,10.0.3.6,10.0.4.2,,network,connect,success,8080,ssh,1392175,2183000
2024-01-05 20:33:58,10.0.3.22,10.0.3.1,,network,connect,success,443,ssh,1385986,3803242
2024-01-05 20:47:25,10.0.2.19,10.0.3.17,,network,connect,success,8080,https,1175618,809847
2024-01-05 21:05:26,10.0.2.1,10.0.4.5,,network,connect,success,8443,ftp,966025,1975258
2024-01-05 21:10:46,10.0.2.23,203.15.47.56,,network,connect,success,6379,smtp,550680,557535
2024-01-05 21:20:11,10.0.1.22,10.0.1.11,,network,connect,success,8443,ftp,1218272,2582842
2024-01-05 21:34:56,10.0.1.22,10.0.4.7,,network,connect,success,25,ftp,1347723,3893876
2024-01-05 21:56:35,10.0.2.9,10.0.1.24,,network,connect,success,25,https,316862,305087
2024-01-05 22:09:49,10.0.2.19,10.0.1.22,,network,connect,success,53,smtp,1483172,2348013
2024-01-05 22:26:44,10.0.2.15,10.0.2.21,,network,connect,success,8080,smtp,751752,1986789
2024-01-05 22:27:28,10.0.3.5,10.0.0.5,,network,connect,failed,8080,ssh,970034,2586658
2024-01-05 22:29:58,10.0.2.15,10.0.4.23,,network,connect,success,8080,smtp,798648,2112697
2024-01-05 22:49:40,10.0.3.2,10.0.4.10,,network,connect,failed,8443,https,948572,620357
2024-01-05 22:59:58,10.0.2.17,10.0.2.6,,network,connect,success,22,ftp,275461,575483
2024-01-05 23:01:57,10.0.4.19,10.0.2.18,,network,connect,success,21,http,402706,1003733
2024-01-05 23:08:21,10.0.4.15,10.0.4.2,,network,connect,success,8443,smtp,94307,237749
2024-01-05 23:10:12,10.0.1.2,10.0.3.11,,network,connect,success,80,https,282447,317295
2024-01-05 23:32:13,10.0.1.21,10.0.1.23,,network,connect,success,443,https,439728,337061
2024-01-05 23:48:48,10.0.4.21,10.0.3.15,,network,connect,success,8443,http,1405658,1868412
2024-01-05 23:50:39,10.0.4.9,10.0.2.14,,network,connect,success,6379,https,1238006,1045804
2024-01-05 23:55:24,10.0.3.18,10.0.1.7,,network,connect,success,443,ftp,306809,471816
2024-01-06 00:21:26,10.0.2.10,10.0.4.9,,network,connect,success,80,https,1400846,1943977
2024-01-06 00:22:47,10.0.4.8,10.0.4.9,,network,connect,success,6379,ftp,343230,730842
2024-01-06 00:23:17,10.0.2.1,10.0.2.9,,network,connect,success,53,ssh,1365915,3866909
2024-01-06 00:25:22,10.0.1.4,10.0.2.17,,network,connect,success,4031,smtp,296081,318628
2024-01-06 00:33:26,10.0.1.21,10.0.2.21,,network,connect,success,3306,smtp,900616,1853001
2024-01-06 00:41:17,10.0.2.13,10.0.4.20,,network,connect,success,21,http,292478,278848
2024-01-06 00:45:16,10.0.1.9,10.0.3.19,,network,connect,success,6379,ssh,1328584,3815617
2024-01-06 00:58:07,10.0.2.15,10.0.4.24,,network,connect,success,22,smtp,751417,1030676
2024-01-06 01:09:19,10.0.4.4,10.0.3.3,,network,connect,success,443,smtp,884716,1626609
2024-01-06 01:09:36,10.0.1.8,10.0.2.10,,network,connect,success,53,http,187317,388506
2024-01-06 01:20:48,10.0.1.18,10.0.2.23,,network,connect,success,5432,dns,622181,924314
2024-01-06 01:26:05,10.0.3.19,10.0.2.23,,network,connect,success,80,ftp,235400,398016
2024-01-06 01:31:58,10.0.3.3,10.0.1.18,,network,connect,success,8080,dns,1063338,2736696
2024-01-06 01:34:01,10.0.4.1,10.0.3.3,,network,connect,success,80,smtp,579884,953124
2024-01-06 01:34:45,10.0.4.18,10.0.1.12,,network,connect,success,8080,http,697134,393116
2024-01-06 01:36:58,10.0.3.7,10.0.2.20,,network,connect,success,80,http,604112,361500
2024-01-06 01:38:08,10.0.4.6,10.0.3.1,,network,connect,success,53,ssh,1163583,768352
2024-01-06 01:47:57,10.0.3.16,10.0.1.13,,network,connect,success,8443,smtp,885510,2559869
2024-01-06 01:48:50,10.0.3.9,10.0.0.1,,network,connect,success,25,http,152442,307772
2024-01-06 02:04:07,10.0.3.3,10.0.3.5,,network,connect,success,22,ftp,656239,1613409
2024-01-06 02:10:53,10.0.2.4,10.0.0.5,,network,connect,success,443,http,820249,1375896
2024-01-06 02:33:02,10.0.2.7,10.0.4.9,,network,connect,failed,8443,smtp,24981,49875
2024-01-06 02:48:37,10.0.1.21,10.0.1.16,,network,connect,success,3357,http,1251417,873125
2024-01-06 02:50:45,10.0.2.5,10.0.2.5,,network,connect,success,5432,https,1068258,1703106
2024-01-06 03:00:26,10.0.2.4,10.0.4.10,,network,connect,success,3306,ftp,1197784,1632089
2024-01-06 03:05:24,10.0.3.4,10.0.2.6,,network,connect,failed,53,smtp,724015,1162523
2024-01-06 03:13:49,10.0.3.18,10.0.1.18,,network,connect,success,443,dns,561740,811000
2024-01-06 03:16:02,10.0.1.14,10.0.3.15,,network,connect,failed,53,smtp,103292,136284
2024-01-06 03:16:39,10.0.3.16,203.140.125.58,,network,connect,success,22,http,514844,1073420
2024-01-06 03:38:34,10.0.3.9,10.0.2.13,,network,connect,success,8443,https,258634,326984
2024-01-06 03:40:46,10.0.2.11,10.0.2.11,,network,connect,success,4985,http,141535,374398
2024-01-06 03:56:18,10.0.2.13,10.0.3.6,,network,connect,success,53,http,689208,1782451
2024-01-06 04:06:32,10.0.2.8,10.0.3.4,,network,connect,success,22,ssh,956354,2279693
2024-01-06 04:18:08,10.0.1.15,10.0.2.8,,network,connect,success,53,https,796452,850481
2024-01-06 04:21:37,10.0.2.16,10.0.3.24,,network,connect,success,5432,ftp,204167,309459
2024-01-06 04:26:38,10.0.2.15,10.0.4.24,,network,connect,failed,21,http,960248,864468
2024-01-06 04:28:18,10.0.3.24,10.0.2.1,,network,connect,success,80,ssh,314153,363375
2024-01-06 04:58:00,10.0.2.2,10.0.4.14,,network,connect,success,80,ssh,425589,1245121
2024-01-06 05:01:41,10.0.1.14,10.0.2.3,,network,connect,failed,6379,ftp,666867,1163367
2024-01-06 05:01:58,10.0.4.14,10.0.2.7,,network,connect,success,8080,ftp,828145,1105047
2024-01-06 05:04:35,10.0.1.22,10.0.3.18,,network,connect,success,3306,dns,915437,641778
