timestamp,source_ip,dest_ip,username,event_type,action,status,port,protocol,bytes_sent,bytes_received
2024-01-05 14:06:07,10.0.2.12,10.0.0.5,iris,auth,login,success,22,ssh,2390,11295
2024-01-05 14:07:53,10.0.1.4,10.0.0.1,frank,auth,login,failed,22,ssh,0,0
2024-01-05 14:12:02,10.0.2.6,10.0.0.5,karen,auth,login,success,22,ssh,1260,6563
2024-01-05 14:38:48,10.0.3.13,10.0.0.2,alice,auth,login,success,22,ssh,4333,2834
2024-01-05 14:44:30,10.0.4.2,10.0.0.2,carol,auth,login,success,22,ssh,2218,4573
2024-01-05 14:48:23,10.0.3.19,10.0.0.1,bob,auth,login,success,22,ssh,1173,6375
2024-01-05 14:58:03,10.0.4.19,10.0.0.5,eve,auth,login,success,22,ssh,5065,9683
2024-01-05 15:03:37,203.229.142.208,10.0.0.3,frank,auth,login,failed,22,ssh,0,0
2024-01-05 15:09:00,10.0.3.15,10.0.0.2,bob,auth,login,success,22,ssh,2074,9216
2024-01-05 15:13:04,10.0.4.17,10.0.0.3,grace,auth,login,success,22,ssh,5686,12416
2024-01-05 15:14:53,10.0.2.4,10.0.0.1,bob,auth,login,success,22,ssh,3918,8544
2024-01-05 15:15:33,10.0.1.11,10.0.0.1,alice,auth,login,success,22,ssh,742,2470
2024-01-05 15:17:07,10.0.2.20,10.0.0.5,eve,auth,login,success,22,ssh,5492,5428
2024-01-05 15:28:38,10.0.3.14,10.0.0.5,grace,auth,login,success,22,ssh,680,11211
2024-01-05 15:29:32,10.0.1.16,10.0.0.3,jack,auth,login,success,22,ssh,7660,9828
2024-01-05 15:32:42,10.0.3.11,10.0.0.3,alice,auth,login,success,22,ssh,5128,4012
2024-01-05 15:34:26,10.0.2.14,10.0.0.1,leo,auth,login,failed,22,ssh,0,0
2024-01-05 15:40:37,10.0.2.21,10.0.0.2,iris,auth,login,success,22,ssh,4044,9238
2024-01-05 15:49:27,10.0.1.14,10.0.0.1,henry,auth,login,success,22,ssh,7976,8234
2024-01-05 15:50:23,10.0.2.14,10.0.0.2,iris,auth,login,success,22,ssh,1703,6412
2024-01-05 16:08:22,10.0.4.14,10.0.0.1,grace,auth,login,success,22,ssh,6610,15294
2024-01-05 16:11:13,10.0.1.23,10.0.0.5,karen,auth,login,success,22,ssh,4368,3455
2024-01-05 16:13:04,10.0.2.8,10.0.0.2,frank,auth,login,success,22,ssh,5303,4538
2024-01-05 16:15:39,10.0.1.20,10.0.0.5,alice,auth,login,success,22,ssh,6073,10347
2024-01-05 16:17:17,10.0.2.9,10.0.0.1,eve,auth,login,success,22,ssh,6573,2827
2024-01-05 16:20:20,10.0.1.6,10.0.0.5,dave,auth,login,success,22,ssh,2405,8141
2024-01-05 16:27:25,10.0.3.10,10.0.0.5,henry,auth,login,success,22,ssh,2042,4194
2024-01-05 16:31:40,10.0.3.17,10.0.0.2,grace,auth,login,success,22,ssh,7871,3947
2024-01-05 16:32:43,10.0.2.22,10.0.0.1,alice,auth,login,success,22,ssh,4121,11542
2024-01-05 16:41:50,10.0.1.13,10.0.0.5,iris,auth,login,success,22,ssh,7441,11742
2024-01-05 16:42:36,203.3.81.179,10.0.0.3,iris,auth,login,success,22,ssh,4523,9556
2024-01-05 16:43:14,10.0.4.2,10.0.0.3,carol,auth,login,success,22,ssh,7087,4863
2024-01-05 16:50:14,10.0.3.19,10.0.0.1,carol,auth,login,success,22,ssh,1601,6409
2024-01-05 16:51:40,10.0.3.9,10.0.0.5,iris,auth,login,success,22,ssh,4346,15738
2024-01-05 16:58:19,203.57.12.190,10.0.0.3,bob,auth,login,success,22,ssh,1542,11172
2024-01-05 17:00:02,203.57.12.190,10.0.0.2,eve,auth,login,success,22,ssh,5169,9232
2024-01-05 17:02:23,203.44.216.9,10.0.0.3,leo,auth,login,success,22,ssh,4305,11652
2024-01-05 17:02:53,10.0.1.2,10.0.0.2,carol,auth,login,success,22,ssh,3750,6284
2024-01-05 17:05:33,10.0.2.22,10.0.0.2,alice,auth,login,success,22,ssh,4731,5486
2024-01-05 17:08:12,203.229.142.208,10.0.0.2,bob,auth,login,success,22,ssh,1118,5322
2024-01-05 17:11:05,10.0.3.3,10.0.0.1,dave,auth,login,failed,22,ssh,0,0
2024-01-05 17:24:46,10.0.3.7,10.0.0.3,jack,auth,login,success,22,ssh,4737,3595
2024-01-05 17:38:00,10.0.2.11,10.0.0.1,bob,auth,login,success,22,ssh,6985,2742
2024-01-05 17:40:00,10.0.3.16,10.0.0.5,alice,auth,login,failed,22,ssh,0,0
2024-01-05 17:40:27,10.0.1.18,10.0.0.3,bob,auth,login,success,22,ssh,7488,15175
2024-01-05 17:43:53,10.0.3.20,10.0.0.3,frank,auth,login,success,22,ssh,7104,10729
2024-01-05 17:44:49,10.0.1.22,10.0.0.2,carol,auth,login,success,22,ssh,6228,11091
2024-01-05 17:51:26,10.0.1.11,10.0.0.5,carol,auth,login,success,22,ssh,5605,3945
2024-01-05 17:54:32,10.0.2.17,10.0.0.5,henry,auth,login,success,22,ssh,2563,7276
2024-01-05 17:54:58,203.119.13.144,10.0.0.2,bob,auth,login,success,22,ssh,1808,11979
2024-01-05 17:58:15,10.0.2.19,10.0.0.5,karen,auth,login,success,22,ssh,4913,9745
2024-01-05 18:09:07,10.0.4.10,10.0.0.1,alice,auth,login,success,22,ssh,7600,12252
2024-01-05 18:11:46,10.0.4.18,10.0.0.1,henry,auth,login,success,22,ssh,1747,15673
2024-01-05 18:21:51,10.0.1.5,10.0.0.5,alice,auth,login,success,22,ssh,1720,10932
2024-01-05 18:25:39,10.0.1.9,10.0.0.2,karen,auth,login,success,22,ssh,4773,10362
2024-01-05 18:25:50,10.0.2.5,10.0.0.3,iris,auth,login,success,22,ssh,5694,3360
2024-01-05 18:44:42,10.0.4.22,10.0.0.1,jack,auth,login,success,22,ssh,2592,3790
2024-01-05 18:45:38,203.3.81.179,10.0.0.2,dave,auth,login,success,22,ssh,6940,12183
2024-01-05 18:46:33,10.0.1.11,10.0.0.3,leo,auth,login,failed,22,ssh,0,0
2024-01-05 18:47:57,10.0.1.6,10.0.0.2,eve,auth,login,success,22,ssh,7015,10191
2024-01-05 18:48:51,10.0.3.20,10.0.0.1,leo,auth,login,success,22,ssh,3595,7291
2024-01-05 18:49:55,10.0.2.24,10.0.0.1,carol,auth,login,success,22,ssh,6819,15743
2024-01-05 18:54:27,10.0.3.3,10.0.0.3,frank,auth,login,success,22,ssh,599,5663
2024-01-06 07:32:16,10.0.3.10,10.0.0.3,bob,auth,login,success,22,ssh,5447,14544
2024-01-06 07:35:28,10.0.4.17,10.0.0.1,jack,auth,login,success,22,ssh,820,3110
2024-01-06 07:45:28,10.0.3.3,10.0.0.5,eve,auth,login,success,22,ssh,6750,15139
2024-01-06 07:55:50,10.0.4.18,10.0.0.3,jack,auth,login,success,22,ssh,3906,2527
2024-01-06 07:59:16,203.15.47.56,10.0.0.2,eve,auth,login,success,22,ssh,7564,15252
2024-01-06 08:26:16,10.0.1.2,10.0.0.5,henry,auth,login,success,22,ssh,6585,2654
2024-01-06 08:28:22,10.0.3.22,10.0.0.3,karen,auth,login,failed,22,ssh,0,0
2024-01-06 08:29:56,10.0.2.19,10.0.0.1,grace,auth,login,success,22,ssh,4562,4594
2024-01-06 08:34:06,10.0.2.8,10.0.0.2,grace,auth,login,success,22,ssh,5684,9084
2024-01-06 08:43:35,10.0.1.12,10.0.0.5,eve,auth,login,success,22,ssh,719,4058
2024-01-06 09:01:38,10.0.4.1,10.0.0.5,bob,auth,login,success,22,ssh,2481,4555
2024-01-06 09:22:47,10.0.3.9,10.0.0.3,karen,auth,login,success,22,ssh,7738,15262
2024-01-06 09:24:34,10.0.3.8,10.0.0.3,leo,auth,login,success,22,ssh,1090,7505
2024-01-06 09:28:41,203.71.52.174,10.0.0.1,jack,auth,login,success,22,ssh,4271,6556
2024-01-06 09:35:09,10.0.1.19,10.0.0.3,iris,auth,login,success,22,ssh,4358,6353
2024-01-06 09:35:25,10.0.1.14,10.0.0.2,grace,auth,login,success,22,ssh,4873,10829
2024-01-06 09:36:36,10.0.1.24,10.0.0.2,frank,auth,login,success,22,ssh,6570,7749
2024-01-06 09:38:30,10.0.1.23,10.0.0.1,eve,auth,login,success,22,ssh,4180,1874
2024-01-06 09:39:19,10.0.1.9,10.0.0.2,frank,auth,login,success,22,ssh,1409,13959
2024-01-06 09:40:42,10.0.4.9,10.0.0.1,grace,auth,login,success,22,ssh,6540,11061
2024-01-06 09:49:06,10.0.3.17,10.0.0.3,iris,auth,login,success,22,ssh,4207,9039
2024-01-06 09:52:25,10.0.2.16,10.0.0.2,alice,auth,login,success,22,ssh,1068,3351
2024-01-06 09:52:35,10.0.1.7,10.0.0.3,frank,auth,login,success,22,ssh,3958,7403
2024-01-06 09:52:47,10.0.1.3,10.0.0.2,karen,auth,login,success,22,ssh,4690,13151
2024-01-06 10:02:34,10.0.1.16,10.0.0.1,iris,auth,login,success,22,ssh,5739,3427
2024-01-06 10:06:42,10.0.4.22,10.0.0.5,alice,auth,login,success,22,ssh,3151,13450
2024-01-06 10:18:44,10.0.4.16,10.0.0.3,leo,auth,login,success,22,ssh,5502,15542
2024-01-06 10:18:49,10.0.1.14,10.0.0.5,dave,auth,login,success,22,ssh,3811,10239
2024-01-06 10:21:55,10.0.2.15,10.0.0.5,alice,auth,login,success,22,ssh,2373,12695
2024-01-06 10:23:52,10.0.2.17,10.0.0.3,eve,auth,login,failed,22,ssh,0,0
2024-01-06 10:49:25,10.0.2.18,10.0.0.2,carol,auth,login,success,22,ssh,5498,11855
2024-01-06 10:52:13,10.0.4.22,10.0.0.3,alice,auth,login,success,22,ssh,4275,2003
2024-01-06 10:54:05,10.0.2.22,10.0.0.2,eve,auth,login,success,22,ssh,4803,7338
2024-01-06 10:54:37,10.0.4.7,10.0.0.2,iris,auth,login,success,22,ssh,2379,2973
2024-01-06 11:05:43,10.0.3.4,10.0.0.3,frank,auth,login,success,22,ssh,2028,9733
2024-01-06 11:08:01,10.0.2.2,10.0.0.3,alice,auth,login,success,22,ssh,5895,10022
2024-01-06 11:21:06,10.0.1.6,10.0.0.1,bob,auth,login,success,22,ssh,823,11065
2024-01-06 11:25:09,10.0.1.5,10.0.0.5,henry,auth,login,success,22,ssh,817,7484
2024-01-06 11:32:39,10.0.1.20,10.0.0.3,bob,auth,login,success,22,ssh,3608,8682
2024-01-06 11:36:06,10.0.2.12,10.0.0.5,dave,auth,login,success,22,ssh,3204,10431
2024-01-06 11:55:19,10.0.1.20,10.0.0.5,bob,auth,login,success,22,ssh,2925,1080
2024-01-06 12:02:18,10.0.1.4,10.0.0.1,jack,auth,login,failed,22,ssh,0,0
2024-01-06 12:08:55,10.0.1.8,10.0.0.3,leo,auth,login,success,22,ssh,3993,2744
2024-01-06 12:14:20,10.0.1.11,10.0.0.3,bob,auth,login,success,22,ssh,6319,5382
2024-01-06 12:29:54,10.0.3.7,10.0.0.5,jack,auth,login,success,22,ssh,7846,7177
2024-01-06 12:35:00,10.0.4.17,10.0.0.1,karen,auth,login,success,22,ssh,597,7737
2024-01-06 12:40:19,10.0.4.9,10.0.0.5,eve,auth,login,success,22,ssh,5510,2996
2024-01-06 12:43:04,10.0.2.7,10.0.0.3,leo,auth,login,success,22,ssh,7871,8458
2024-01-06 12:44:09,10.0.1.15,10.0.0.5,eve,auth,login,success,22,ssh,5385,3258
2024-01-06 12:55:10,10.0.4.13,10.0.0.1,karen,auth,login,success,22,ssh,1386,10594
2024-01-06 13:02:49,10.0.4.21,10.0.0.3,dave,auth,login,success,22,ssh,6327,6619
2024-01-06 13:05:47,10.0.2.17,10.0.0.3,bob,auth,login,success,22,ssh,2362,14384
2024-01-06 13:09:18,10.0.4.12,10.0.0.5,grace,auth,login,success,22,ssh,785,5276
2024-01-06 13:09:33,10.0.3.11,10.0.0.5,bob,auth,login,success,22,ssh,5007,3848
2024-01-06 13:10:42,10.0.2.9,10.0.0.5,alice,auth,login,success,22,ssh,1287,3227
2024-01-06 13:11:11,203.216.174.72,10.0.0.2,grace,auth,login,failed,22,ssh,0,0
2024-01-06 13:18:39,10.0.3.12,10.0.0.2,eve,auth,login,success,22,ssh,4297,14596
2024-01-06 13:20:18,10.0.2.17,10.0.0.5,henry,auth,login,success,22,ssh,5217,13811
2024-01-06 13:27:27,10.0.1.21,10.0.0.1,jack,auth,login,success,22,ssh,5168,12456
2024-01-06 13:29:26,10.0.3.17,10.0.0.1,frank,auth,login,success,22,ssh,7396,8040
2024-01-06 13:33:21,10.0.1.20,10.0.0.5,jack,auth,login,success,22,ssh,1730,15632
2024-01-06 13:37:14,10.0.4.2,10.0.0.2,carol,auth,login,success,22,ssh,3312,9679
2024-01-06 13:40:46,10.0.1.20,10.0.0.2,karen,auth,login,success,22,ssh,4536,8362
2024-01-06 13:43:32,10.0.2.16,10.0.0.3,henry,auth,login,failed,22,ssh,0,0
2024-01-06 13:43:33,10.0.1.23,10.0.0.5,grace,auth,login,success,22,ssh,7104,2353
2024-01-06 13:51:12,10.0.2.22,10.0.0.3,bob,auth,login,success,22,ssh,6441,1298
2024-01-06 14:02:16,10.0.2.24,10.0.0.3,grace,auth,login,success,22,ssh,2353,14714
2024-01-06 14:03:29,10.0.2.14,10.0.0.3,frank,auth,login,success,22,ssh,7198,10498
2024-01-06 14:12:08,10.0.3.1,10.0.0.5,jack,auth,login,success,22,ssh,1603,8108
2024-01-06 14:13:22,10.0.2.18,10.0.0.3,henry,auth,login,success,22,ssh,2790,15423
2024-01-06 14:14:28,10.0.2.11,10.0.0.1,grace,auth,login,success,22,ssh,6898,4840
2024-01-06 14:17:44,10.0.3.17,10.0.0.1,bob,auth,login,success,22,ssh,2574,10595
2024-01-06 14:18:43,10.0.2.8,10.0.0.2,karen,auth,login,success,22,ssh,3230,12843
2024-01-06 14:29:42,10.0.3.2,10.0.0.3,eve,auth,login,failed,22,ssh,0,0
2024-01-06 14:32:29,203.140.125.58,10.0.0.3,dave,auth,login,success,22,ssh,4574,1379
2024-01-06 14:38:52,10.0.1.15,10.0.0.5,leo,auth,login,success,22,ssh,522,4060
2024-01-06 14:40:19,10.0.2.16,10.0.0.2,henry,auth,login,failed,22,ssh,0,0
2024-01-06 14:44:31,10.0.2.20,10.0.0.3,grace,auth,login,success,22,ssh,7063,2353
2024-01-06 14:46:25,203.44.216.9,10.0.0.2,alice,auth,login,success,22,ssh,676,9977
2024-01-06 14:47:55,10.0.3.15,10.0.0.1,henry,auth,login,success,22,ssh,812,7054
2024-01-06 14:48:27,10.0.3.8,10.0.0.2,leo,auth,login,failed,22,ssh,0,0
2024-01-06 14:52:16,10.0.2.22,10.0.0.5,grace,auth,login,success,22,ssh,7385,12069
2024-01-06 14:57:20,10.0.1.18,10.0.0.3,karen,auth,login,success,22,ssh,7642,1975
2024-01-06 14:58:44,10.0.3.6,10.0.0.1,eve,auth,login,success,22,ssh,1477,13529
2024-01-06 15:02:19,10.0.4.4,10.0.0.3,dave,auth,login,success,22,ssh,562,4030
2024-01-06 15:05:24,10.0.2.14,10.0.0.3,dave,auth,login,success,22,ssh,1062,14385
2024-01-06 15:06:19,10.0.4.13,10.0.0.2,alice,auth,login,success,22,ssh,7747,2060
2024-01-06 15:10:59,10.0.1.4,10.0.0.2,jack,auth,login,success,22,ssh,5152,13318
2024-01-06 15:20:55,203.57.12.190,10.0.0.3,jack,auth,login,success,22,ssh,2723,12230
2024-01-06 15:25:33,10.0.1.16,10.0.0.2,frank,auth,login,success,22,ssh,7338,1056
2024-01-06 15:30:11,10.0.4.11,10.0.0.5,henry,auth,login,success,22,ssh,616,11956
2024-01-06 15:30:31,10.0.4.11,10.0.0.2,eve,auth,login,success,22,ssh,4724,4176
2024-01-06 15:41:12,10.0.2.19,10.0.0.5,leo,auth,login,success,22,ssh,1152,6386
2024-01-06 15:53:39,10.0.4.3,10.0.0.2,jack,auth,login,success,22,ssh,4518,2966
2024-01-06 15:54:06,10.0.3.13,10.0.0.2,carol,auth,login,success,22,ssh,2527,8246
2024-01-06 15:54:54,10.0.3.21,10.0.0.5,bob,auth,login,success,22,ssh,5497,11652
2024-01-06 15:55:32,10.0.2.3,10.0.0.2,jack,auth,login,failed,22,ssh,0,0
2024-01-06 16:03:40,10.0.4.13,10.0.0.1,bob,auth,login,success,22,ssh,799,7763
2024-01-06 16:17:33,10.0.3.4,10.0.0.5,dave,auth,login,success,22,ssh,1394,12160
2024-01-06 16:24:13,203.44.216.9,10.0.0.2,iris,auth,login,success,22,ssh,6067,10450
2024-01-06 16:24:49,10.0.3.9,10.0.0.1,karen,auth,login,success,22,ssh,7566,12214
2024-01-06 16:28:48,10.0.3.24,10.0.0.3,grace,auth,login,success,22,ssh,4235,5521
2024-01-06 16:33:24,10.0.2.9,10.0.0.5,alice,auth,login,success,22,ssh,5117,11156
2024-01-06 16:38:56,10.0.1.11,10.0.0.5,dave,auth,login,failed,22,ssh,0,0
2024-01-06 16:39:03,10.0.1.8,10.0.0.1,eve,auth,login,success,22,ssh,4032,7982
2024-01-06 17:15:40,10.0.2.14,10.0.0.3,jack,auth,login,failed,22,ssh,0,0
2024-01-06 17:18:05,10.0.2.3,10.0.0.1,alice,auth,login,success,22,ssh,3026,13859
2024-01-06 17:22:01,10.0.2.2,10.0.0.3,jack,auth,login,success,22,ssh,5249,6698
2024-01-06 17:28:27,10.0.1.10,10.0.0.2,leo,auth,login,success,22,ssh,1626,15903
2024-01-06 17:30:29,10.0.1.2,10.0.0.5,bob,auth,login,success,22,ssh,2980,11133
2024-01-06 17:31:29,10.0.1.10,10.0.0.5,karen,auth,login,success,22,ssh,6079,15451
2024-01-06 17:33:37,10.0.1.19,10.0.0.1,henry,auth,login,success,22,ssh,6984,8154
2024-01-06 17:42:06,10.0.2.15,10.0.0.3,karen,auth,login,success,22,ssh,4689,4715
2024-01-06 17:49:35,10.0.3.22,10.0.0.5,jack,auth,login,success,22,ssh,6302,4434
2024-01-06 17:49:44,10.0.2.10,10.0.0.5,jack,auth,login,success,22,ssh,5468,4666
2024-01-06 18:14:50,10.0.4.15,10.0.0.2,leo,auth,login,success,22,ssh,7367,6854
2024-01-06 18:16:32,203.216.174.72,10.0.0.5,bob,auth,login,success,22,ssh,5432,12947
2024-01-06 18:16:43,10.0.2.18,10.0.0.5,iris,auth,login,success,22,ssh,2833,9786
2024-01-06 18:27:56,10.0.2.22,10.0.0.1,eve,auth,login,success,22,ssh,2011,5268
2024-01-06 18:28:35,10.0.2.10,10.0.0.1,karen,auth,login,success,22,ssh,1416,2232
2024-01-06 18:29:41,10.0.2.19,10.0.0.2,bob,auth,login,success,22,ssh,615,13068
2024-01-06 18:29:54,10.0.2.16,10.0.0.1,karen,auth,login,success,22,ssh,4226,8598
2024-01-06 18:31:39,10.0.4.5,10.0.0.3,alice,auth,login,failed,22,ssh,0,0
2024-01-06 18:37:41,10.0.1.3,10.0.0.1,karen,auth,login,success,22,ssh,3586,3395
2024-01-06 18:38:57,10.0.3.3,10.0.0.5,grace,auth,login,success,22,ssh,5548,6826
2024-01-06 18:44:57,10.0.1.24,10.0.0.2,eve,auth,login,success,22,ssh,1820,4897
2024-01-06 18:50:42,10.0.2.15,10.0.0.2,grace,auth,login,failed,22,ssh,0,0
2024-01-06 18:57:27,10.0.2.13,10.0.0.5,henry,auth,login,success,22,ssh,1643,14689
2024-01-07 07:05:34,10.0.3.19,10.0.0.5,bob,auth,login,success,22,ssh,5841,1875
2024-01-07 07:06:57,10.0.2.10,10.0.0.3,leo,auth,login,success,22,ssh,4034,14193
2024-01-07 07:08:51,10.0.4.10,10.0.0.2,henry,auth,login,success,22,ssh,7911,7306
2024-01-07 07:11:32,10.0.1.24,10.0.0.3,alice,auth,login,success,22,ssh,5800,12327
2024-01-07 07:21:14,10.0.4.6,10.0.0.1,eve,auth,login,success,22,ssh,2320,4198
2024-01-07 07:31:25,10.0.2.20,10.0.0.3,eve,auth,login,success,22,ssh,2365,4112
2024-01-07 07:37:19,10.0.3.20,10.0.0.3,frank,auth,login,success,22,ssh,2578,9237
2024-01-07 07:39:52,10.0.3.18,10.0.0.1,leo,auth,login,success,22,ssh,5223,7808
2024-01-07 07:45:05,10.0.2.6,10.0.0.2,karen,auth,login,success,22,ssh,4399,14394
2024-01-07 07:47:40,10.0.2.10,10.0.0.2,eve,auth,login,success,22,ssh,2997,11534
2024-01-07 07:50:38,10.0.2.13,10.0.0.2,iris,auth,login,success,22,ssh,5539,3776
2024-01-07 07:59:12,10.0.1.17,10.0.0.5,grace,auth,login,success,22,ssh,2957,5319
2024-01-07 08:05:42,10.0.3.17,10.0.0.3,grace,auth,login,success,22,ssh,7246,14489
2024-01-07 08:10:44,10.0.2.21,10.0.0.1,leo,auth,login,success,22,ssh,527,13140
2024-01-07 08:22:37,10.0.4.13,10.0.0.3,iris,auth,login,failed,22,ssh,0,0
2024-01-07 08:38:28,10.0.4.18,10.0.0.1,alice,auth,login,success,22,ssh,1156,2465
2024-01-07 08:52:01,10.0.1.2,10.0.0.2,carol,auth,login,success,22,ssh,7537,1439
2024-01-07 08:59:54,10.0.2.2,10.0.0.5,jack,auth,login,success,22,ssh,7254,13802
2024-01-07 09:05:27,10.0.1.17,10.0.0.1,eve,auth,login,success,22,ssh,1136,1308
2024-01-07 09:08:47,10.0.2.14,10.0.0.3,grace,auth,login,success,22,ssh,7816,7242
2024-01-07 09:21:19,10.0.2.8,10.0.0.1,bob,auth,login,success,22,ssh,728,8863
2024-01-07 09:23:43,10.0.4.18,10.0.0.3,frank,auth,login,success,22,ssh,2846,2251
2024-01-07 09:35:46,10.0.2.9,10.0.0.5,alice,auth,login,success,22,ssh,1410,13716
2024-01-07 09:38:31,10.0.1.23,10.0.0.5,carol,auth,login,success,22,ssh,4544,5975
2024-01-07 09:56:37,10.0.1.12,10.0.0.1,alice,auth,login,success,22,ssh,6701,3403
2024-01-07 09:56:38,10.0.4.13,10.0.0.5,karen,auth,login,success,22,ssh,2410,5391
2024-01-07 09:57:52,10.0.2.20,10.0.0.5,iris,auth,login,success,22,ssh,6676,7295
2024-01-07 09:58:12,10.0.3.13,10.0.0.3,leo,auth,login,success,22,ssh,4525,7628
2024-01-07 10:04:26,10.0.3.12,10.0.0.1,henry,auth,login,success,22,ssh,3763,7583
2024-01-07 10:20:57,10.0.4.21,10.0.0.2,leo,auth,login,success,22,ssh,3624,10802
2024-01-07 10:23:06,10.0.4.23,10.0.0.1,dave,auth,login,success,22,ssh,5312,7703
2024-01-07 10:27:54,10.0.2.3,10.0.0.5,iris,auth,login,success,22,ssh,687,13943
2024-01-07 10:34:28,10.0.2.8,10.0.0.2,bob,auth,login,success,22,ssh,2781,8579
2024-01-07 10:39:32,10.0.4.23,10.0.0.3,iris,auth,login,success,22,ssh,1375,2219
2024-01-07 10:42:09,203.140.125.58,10.0.0.3,dave,auth,login,success,22,ssh,6034,10826
2024-01-07 10:42:30,203.101.214.57,10.0.0.2,henry,auth,login,success,22,ssh,1311,3824
2024-01-07 10:43:48,203.216.174.72,10.0.0.1,karen,auth,login,success,22,ssh,4804,8319
2024-01-07 10:45:28,203.3.81.179,10.0.0.1,karen,auth,login,failed,22,ssh,0,0
2024-01-07 10:47:15,10.0.4.23,10.0.0.2,henry,auth,login,success,22,ssh,2377,4322
2024-01-07 10:49:54,10.0.1.22,10.0.0.5,jack,auth,login,success,22,ssh,2990,14950
2024-01-07 10:50:26,10.0.1.15,10.0.0.3,karen,auth,login,success,22,ssh,2819,12674
2024-01-07 10:51:03,203.15.47.56,10.0.0.3,carol,auth,login,success,22,ssh,5389,9827
2024-01-07 10:52:34,10.0.3.14,10.0.0.3,leo,auth,login,success,22,ssh,1624,2789
2024-01-07 11:02:38,10.0.3.2,10.0.0.3,frank,auth,login,success,22,ssh,4668,1023
2024-01-07 11:08:45,10.0.3.2,10.0.0.2,eve,auth,login,success,22,ssh,3053,15986
2024-01-07 11:09:02,10.0.3.12,10.0.0.5,alice,auth,login,success,22,ssh,5947,8533
2024-01-07 11:11:32,10.0.1.17,10.0.0.3,frank,auth,login,success,22,ssh,5492,8253
2024-01-07 11:25:40,10.0.3.16,10.0.0.3,alice,auth,login,success,22,ssh,5594,6260
2024-01-07 11:26:43,203.15.47.56,10.0.0.3,leo,auth,login,success,22,ssh,2937,11247
2024-01-07 11:31:42,10.0.1.18,10.0.0.2,eve,auth,login,success,22,ssh,7786,10963
2024-01-07 11:32:00,10.0.1.23,10.0.0.3,eve,auth,login,success,22,ssh,1155,8444
2024-01-07 11:34:19,203.140.125.58,10.0.0.1,bob,auth,login,success,22,ssh,2076,4732
2024-01-07 11:35:46,10.0.4.24,10.0.0.2,carol,auth,login,success,22,ssh,3168,11979
2024-01-07 11:40:39,10.0.1.1,10.0.0.1,dave,auth,login,success,22,ssh,7318,2854
2024-01-07 11:40:45,10.0.2.21,10.0.0.3,iris,auth,login,success,22,ssh,3258,8743
2024-01-07 11:42:11,10.0.1.17,10.0.0.2,leo,auth,login,success,22,ssh,6356,8145
2024-01-07 11:42:37,10.0.1.9,10.0.0.5,leo,auth,login,success,22,ssh,5726,2084
2024-01-07 11:45:09,203.44.216.9,10.0.0.1,grace,auth,login,success,22,ssh,4380,5040
2024-01-07 11:46:56,10.0.3.21,10.0.0.1,carol,auth,login,success,22,ssh,7808,1305
2024-01-07 11:49:46,10.0.4.8,10.0.0.1,karen,auth,login,success,22,ssh,524,5545
2024-01-07 11:56:53,10.0.3.20,10.0.0.3,frank,auth,login,success,22,ssh,3761,7654
2024-01-07 12:12:38,10.0.2.23,10.0.0.5,bob,auth,login,success,22,ssh,1505,4815
2024-01-07 12:19:15,203.44.216.9,10.0.0.2,henry,auth,login,success,22,ssh,3837,1755
2024-01-07 12:22:25,10.0.2.3,10.0.0.3,grace,auth,login,success,22,ssh,7860,4782
2024-01-07 12:22:44,10.0.2.5,10.0.0.5,leo,auth,login,success,22,ssh,4122,4868
2024-01-07 12:26:30,10.0.1.22,10.0.0.2,eve,auth,login,success,22,ssh,6207,8156
2024-01-07 12:26:36,10.0.1.18,10.0.0.5,carol,auth,login,success,22,ssh,1673,6183
2024-01-07 12:31:57,10.0.4.20,10.0.0.2,iris,auth,login,success,22,ssh,1383,5647
2024-01-07 12:32:45,10.0.4.6,10.0.0.3,bob,auth,login,success,22,ssh,2260,7206
2024-01-07 12:35:19,10.0.3.22,10.0.0.1,jack,auth,login,success,22,ssh,4506,12874
2024-01-07 12:38:37,10.0.3.20,10.0.0.1,carol,auth,login,success,22,ssh,510,5471
2024-01-07 12:48:25,10.0.3.17,10.0.0.2,grace,auth,login,success,22,ssh,6256,12054
2024-01-07 13:05:55,10.0.3.20,10.0.0.2,bob,auth,login,success,22,ssh,2463,14524
2024-01-07 13:11:26,10.0.4.15,10.0.0.1,leo,auth,login,success,22,ssh,2877,5289
2024-01-07 13:12:04,10.0.3.18,10.0.0.2,jack,auth,login,success,22,ssh,6121,6032
2024-01-07 13:18:48,10.0.2.6,10.0.0.1,leo,auth,login,success,22,ssh,7294,5113
2024-01-07 13:38:01,10.0.2.24,10.0.0.2,karen,auth,login,success,22,ssh,2325,8512
2024-01-07 13:40:06,10.0.1.12,10.0.0.5,leo,auth,login,failed,22,ssh,0,0
2024-01-07 13:44:35,10.0.2.3,10.0.0.3,frank,auth,login,success,22,ssh,5911,5612
2024-01-07 13:44:48,10.0.3.7,10.0.0.5,henry,auth,login,success,22,ssh,2790,8384
2024-01-07 13:51:02,10.0.4.19,10.0.0.5,carol,auth,login,success,22,ssh,2410,10362
2024-01-07 14:10:07,203.3.81.179,10.0.0.3,bob,auth,login,success,22,ssh,2362,4920
2024-01-07 14:16:02,10.0.2.10,10.0.0.2,dave,auth,login,failed,22,ssh,0,0
